virus	virulent	temperate
NODE_225_length_2373_cov_13.590164	0.8118782016546146	0.1881217983453865
NODE_288_length_9630_cov_6.355091	0.8118782016546146	0.1881217983453865
NODE_363_length_1005_cov_2.015789	0.8118782016546146	0.1881217983453865
NODE_1558_length_1010_cov_2.902618	0.8118782016546146	0.1881217983453865
NODE_944_length_1267_cov_3.127063	0.8118782016546146	0.1881217983453865
NODE_410_length_6624_cov_5.894961	0.9495052770448549	0.05049472295514512
NODE_14_length_25566_cov_11.862765	0.9075440528634362	0.09245594713656388
NODE_266_length_1724_cov_2.454763	0.8118782016546146	0.1881217983453865
NODE_1065_length_1034_cov_2.776302	0.8118782016546146	0.1881217983453865
NODE_239_length_3976_cov_4.584800	0.7429749414245747	0.25702505857542585
NODE_902_length_1200_cov_3.448908	0.8118782016546146	0.1881217983453865
NODE_1502_length_2006_cov_4.648898	0.8118782016546146	0.1881217983453865
NODE_339_length_1737_cov_5.087396	0.724694777917064	0.2753052220829365
NODE_724_length_1458_cov_2.410549	0.9245878083984067	0.0754121916015935
NODE_284_length_3419_cov_3.284185	0.8654276313455218	0.13457236865447844
NODE_445_length_4103_cov_5.227273	0.8118782016546146	0.1881217983453865
NODE_3800_length_1000_cov_3.014815	0.0	1.0
NODE_267_length_1101_cov_2.931166	0.9987156186452293	0.0012843813547707623
NODE_486_length_3188_cov_5.236195	0.8118782016546146	0.1881217983453865
NODE_154_length_2113_cov_4.757046	0.8118782016546146	0.1881217983453865
NODE_471_length_3223_cov_6.681503	0.8118782016546146	0.1881217983453865
NODE_764_length_1408_cov_3.855137	0.8118782016546146	0.1881217983453865
NODE_6_length_186513_cov_15.769691|provirus_35654_55429	0.0	1.0
NODE_1130_length_1593_cov_5.267230	0.0	1.0
NODE_26_length_15928_cov_7.950104	0.7970277780769691	0.2029722219230315
NODE_195_length_14931_cov_7.812718	0.8363170653598774	0.16368293464012354
NODE_461_length_4057_cov_5.284358	0.9107929515418502	0.08920704845814986
NODE_42_length_32475_cov_10.695774	0.0125	0.9875
NODE_99_length_1555_cov_2.032667	0.8068121223594604	0.19318787764054066
NODE_481_length_2135_cov_2.570673	0.8118782016546146	0.1881217983453865
NODE_140_length_6197_cov_4.041680	0.0125	0.9875
NODE_345_length_4313_cov_34.753875	0.8118782016546146	0.1881217983453865
NODE_95_length_5065_cov_7.959681	0.9	0.1
NODE_2325_length_1343_cov_5.355590	0.8118782016546146	0.1881217983453865
NODE_85_length_6973_cov_5.469066	0.8118782016546146	0.1881217983453865
NODE_316_length_3101_cov_5.078135	0.8492103416003743	0.15078965839962563
NODE_1333_length_1358_cov_6.930161	0.8118782016546146	0.1881217983453865
NODE_496_length_5396_cov_6.502715	0.8118782016546146	0.1881217983453865
NODE_531_length_3776_cov_5.751948	0.9962064070315797	0.0037935929684203415
NODE_747_length_1419_cov_3.530059	0.8118782016546146	0.1881217983453865
NODE_67_length_2568_cov_2.207322	0.8118782016546146	0.1881217983453865
NODE_427_length_2990_cov_4.285179	0.8118782016546146	0.1881217983453865
NODE_245_length_2989_cov_21.227676	0.8118782016546146	0.1881217983453865
NODE_212_length_4233_cov_3.319292	0.7511133255181985	0.24888667448180207
NODE_129_length_9271_cov_6.849284	0.857063125739371	0.14293687426062957
NODE_100_length_4590_cov_4.473870	0.8118782016546146	0.1881217983453865
NODE_1028_length_1585_cov_3.377124	0.0	1.0
NODE_305_length_3981_cov_5.865003	0.8118782016546146	0.1881217983453865
NODE_94_length_5224_cov_4.401625	0.8118782016546146	0.1881217983453865
NODE_543_length_3738_cov_11.347000	0.8068121223594604	0.19318787764054066
NODE_796_length_2326_cov_4.740643	0.0	1.0
NODE_320_length_4841_cov_5.499164	0.7764974173321159	0.22350258266788456
NODE_34_length_14298_cov_5.573475	0.0	1.0
NODE_285_length_3418_cov_5.205471	0.8118782016546146	0.1881217983453865
NODE_788_length_3026_cov_16.785594	0.8362407930380643	0.16375920696193652
NODE_450_length_1835_cov_5.998876	0.9701541850220264	0.02984581497797357
NODE_99_length_8861_cov_6.427890	0.8972669329696628	0.10273306703033716
NODE_288_length_3116_cov_3.932048	0.0375	0.9625
NODE_851_length_2932_cov_10.158151	0.8118782016546146	0.1881217983453865
NODE_4_length_53798_cov_5011.541131	0.7375	0.2625
NODE_176_length_5472_cov_5.842164	0.8118782016546146	0.1881217983453865
NODE_433_length_2390_cov_4.532334	0.8118782016546146	0.1881217983453865
NODE_122_length_9714_cov_6.792939	0.8118782016546146	0.1881217983453865
NODE_511_length_3846_cov_6.892904	0.5375	0.4625
NODE_43_length_7522_cov_4.368823	0.925	0.075
NODE_58_length_8379_cov_10.701225	0.0	1.0
NODE_199_length_4415_cov_3.494725	0.10063271754610748	0.8993672824538924
NODE_367_length_3982_cov_6.343519	0.9713357470800592	0.02866425291994084
NODE_22_length_17082_cov_8.175838	0.9	0.1
NODE_190_length_3286_cov_3.972764	0.8118782016546146	0.1881217983453865
NODE_41_length_39965_cov_24.518467	0.025	0.975
NODE_149_length_1341_cov_4.596423	0.8118782016546146	0.1881217983453865
NODE_250_length_2172_cov_5.605102	0.8118782016546146	0.1881217983453865
NODE_72_length_6345_cov_7.043561	0.8118782016546146	0.1881217983453865
NODE_809_length_1322_cov_2.490134	0.8118782016546146	0.1881217983453865
NODE_1501_length_1032_cov_1.957011	0.8118782016546146	0.1881217983453865
NODE_472_length_3220_cov_3.657504	0.8118782016546146	0.1881217983453865
NODE_170_length_6435_cov_5.993730	0.9441689620976588	0.05583103790234106
NODE_748_length_1419_cov_2.627566	0.9876101321585903	0.012389867841409693
NODE_2224_length_1406_cov_5.193190	0.8118782016546146	0.1881217983453865
NODE_19_length_20691_cov_44.666166	0.9104157463711514	0.08958425362884863
NODE_10_length_40318_cov_25.031642	0.0	1.0
NODE_697_length_1508_cov_2.553338	0.8118782016546146	0.1881217983453865
NODE_132_length_6421_cov_4.940936	0.8118782016546146	0.1881217983453865
NODE_256_length_2665_cov_3.679310	0.8118782016546146	0.1881217983453865
NODE_142_length_2175_cov_3.845755	0.8118782016546146	0.1881217983453865
NODE_110_length_1920_cov_4.655228	0.8556878201158993	0.14431217988410144
NODE_632_length_4491_cov_6.169973	0.9987156186452293	0.0012843813547707623
NODE_600_length_3523_cov_10.422722	0.8118782016546146	0.1881217983453865
NODE_217_length_2444_cov_4.637505	0.724694777917064	0.2753052220829365
NODE_1054_length_2572_cov_5.897894	0.9107929515418502	0.08920704845814986
NODE_245_length_4271_cov_6.865038	0.8118782016546146	0.1881217983453865
NODE_250_length_3884_cov_34.956385	0.8403335688191295	0.15966643118087134
NODE_60_length_2998_cov_5.003058	0.8118782016546146	0.1881217983453865
NODE_95_length_4885_cov_5.471014	0.8455303298433936	0.15446967015660706
NODE_300_length_3718_cov_3.746929	0.0	1.0
NODE_664_length_1591_cov_2.216797	0.8118782016546146	0.1881217983453865
NODE_98_length_6766_cov_4.632693	0.8118782016546146	0.1881217983453865
NODE_109_length_1977_cov_3.284079	0.8118782016546146	0.1881217983453865
NODE_726_length_3481_cov_4.020432	0.7245057516452511	0.27549424835474945
NODE_103_length_6615_cov_53.105183	0.9626101321585903	0.03738986784140969
NODE_1_length_98866_cov_307.607594	0.9444011458251179	0.055598854174881994
NODE_142_length_3949_cov_4.543657	0.8118782016546146	0.1881217983453865
NODE_338_length_2935_cov_3.487500	0.8118782016546146	0.1881217983453865
NODE_586_length_1182_cov_2.115350	0.8118782016546146	0.1881217983453865
NODE_23_length_41981_cov_14.210705|provirus_5814_25825	0.8131607929515422	0.18683920704845827
NODE_761_length_3239_cov_5.625942	0.8118782016546146	0.1881217983453865
NODE_736_length_1448_cov_4.040919	0.8118782016546146	0.1881217983453865
NODE_64_length_16604_cov_16.296695	0.9625	0.0375
NODE_633_length_1551_cov_3.543449	0.8455303298433936	0.15446967015660706
NODE_560_length_4789_cov_18.278411	0.0125	0.9875
NODE_1419_length_1290_cov_2.691498	0.8118782016546146	0.1881217983453865
NODE_131_length_1341_cov_1.783826	0.8118782016546146	0.1881217983453865
NODE_45_length_21147_cov_17.779585	0.9450440528634362	0.054955947136563876
NODE_210_length_2952_cov_3.932689	0.8118782016546146	0.1881217983453865
NODE_2_length_65832_cov_23.005367	0.0	1.0
NODE_143_length_8727_cov_4.679889	0.625	0.375
NODE_128_length_6828_cov_9.355825	0.8118782016546146	0.1881217983453865
NODE_76_length_10931_cov_8.148676	0.0	1.0
NODE_584_length_2507_cov_6.861338	0.8118782016546146	0.1881217983453865
NODE_209_length_4888_cov_5.198014	0.0125	0.9875
NODE_67_length_14209_cov_8.247774	0.1	0.9
NODE_177_length_3368_cov_6.261093	0.8118782016546146	0.1881217983453865
NODE_90_length_5081_cov_5.188818	0.8556878201158993	0.14431217988410144
NODE_762_length_3220_cov_4.843286	0.8118782016546146	0.1881217983453865
NODE_369_length_2728_cov_3.322484	0.8118782016546146	0.1881217983453865
NODE_1084_length_2525_cov_5.624696	0.8109500496813891	0.1890499503186116
NODE_989_length_2674_cov_5.114548	0.8800312501502798	0.11996874984972046
NODE_390_length_1532_cov_3.790792	0.8193121223594604	0.18068787764054067
NODE_1694_length_1375_cov_4.861364	0.9355726872246697	0.06442731277533043
NODE_108_length_10157_cov_5.808553	0.85	0.15
NODE_371_length_2568_cov_115.452049	0.8461605166393262	0.15383948336067438
NODE_241_length_3971_cov_14.354443	0.9975761479884981	0.0024238520115018062
NODE_489_length_3467_cov_5.927608	0.950440528634361	0.04955947136563877
NODE_933_length_2781_cov_4.586207	0.8118782016546146	0.1881217983453865
NODE_218_length_3127_cov_11.034180	0.9107929515418502	0.08920704845814986
NODE_553_length_1913_cov_3.565124	0.8118782016546146	0.1881217983453865
NODE_449_length_3548_cov_7.859147	0.8118782016546146	0.1881217983453865
NODE_527_length_1231_cov_3.534014	0.8118782016546146	0.1881217983453865
NODE_32_length_10340_cov_43.589499	0.9551762114537447	0.0448237885462555
NODE_1001_length_1090_cov_2.331401	0.9320112779837082	0.06798872201629169
NODE_718_length_3957_cov_7.268324	0.8118782016546146	0.1881217983453865
NODE_95_length_4316_cov_6.475006	0.8118782016546146	0.1881217983453865
NODE_78_length_12711_cov_5.460730	0.2375	0.7625
NODE_2214_length_1007_cov_2.844538	0.9987156186452293	0.0012843813547707623
NODE_41_length_39188_cov_6.935476	0.4	0.6
NODE_1772_length_1727_cov_5.889952	0.8800312501502798	0.11996874984972046
NODE_1228_length_1474_cov_3.400282	0.7583301201635554	0.24166987983644508
NODE_12_length_31971_cov_13.097255	0.1	0.9
NODE_130_length_5873_cov_5.374699	0.8118782016546146	0.1881217983453865
NODE_44_length_38015_cov_16.463804	0.0	1.0
NODE_15_length_25124_cov_76.089912	0.9541120944161541	0.04588790558384566
NODE_43_length_35376_cov_14.434982	0.0375	0.9625
NODE_1843_length_1653_cov_3.730914	0.8336311192572265	0.16636888074277426
NODE_527_length_1970_cov_3.663185	0.8118782016546146	0.1881217983453865
NODE_312_length_2324_cov_2.236668	0.8118782016546146	0.1881217983453865
NODE_258_length_11005_cov_11.339087	0.1125	0.8875
NODE_1402_length_1241_cov_6.408938	0.8118782016546146	0.1881217983453865
NODE_51_length_4179_cov_5.019641	0.8118782016546146	0.1881217983453865
NODE_326_length_8493_cov_5.620763	0.9986421056893562	0.0013578943106438402
NODE_115_length_5449_cov_4.433259	0.8112804461571599	0.18871955384284078
NODE_784_length_3069_cov_7.470139	0.8118782016546146	0.1881217983453865
NODE_981_length_1116_cov_2.248822	0.8118782016546146	0.1881217983453865
NODE_1160_length_1730_cov_4.363582	0.8118782016546146	0.1881217983453865
NODE_46_length_10952_cov_58.511425	0.07004405286343612	0.9299559471365638
NODE_190_length_5228_cov_15.182293	0.8118782016546146	0.1881217983453865
NODE_25_length_64430_cov_10.074175	0.3125	0.6875
NODE_93_length_10330_cov_8.261314	0.0	1.0
NODE_319_length_3064_cov_3.890994	0.9168794290555962	0.08312057094440387
NODE_618_length_2833_cov_7.777178	0.8118782016546146	0.1881217983453865
NODE_182_length_2824_cov_6.890574	0.7818121223594604	0.2181878776405405
NODE_1050_length_1046_cov_2.008073	0.8118782016546146	0.1881217983453865
NODE_699_length_1507_cov_2.030992	0.8118782016546146	0.1881217983453865
NODE_3_length_57540_cov_125.430217	1.0	0.0
NODE_829_length_1708_cov_2.245009	0.8118782016546146	0.1881217983453865
NODE_1284_length_1904_cov_4.240130	0.8118782016546146	0.1881217983453865
NODE_34_length_33299_cov_21.331338	0.0875	0.9125
NODE_41_length_12214_cov_7.153220	0.8118782016546146	0.1881217983453865
NODE_961_length_2630_cov_5.485825	0.8118782016546146	0.1881217983453865
NODE_9_length_34896_cov_138.691255	0.0	1.0
NODE_237_length_2809_cov_3.084241	0.8880556134907275	0.11194438650927263
NODE_226_length_4096_cov_4.315516	0.9168794290555962	0.08312057094440387
NODE_1834_length_1300_cov_4.284337	0.9107929515418502	0.08920704845814986
NODE_188_length_3170_cov_3.798716	0.7306451015031156	0.2693548984968848
NODE_1461_length_1047_cov_2.663306	0.8118782016546146	0.1881217983453865
NODE_474_length_5910_cov_4.933732	0.8643267843600146	0.13567321563998574
NODE_38_length_46787_cov_228.578148	0.8311408539061327	0.168859146093868
NODE_52_length_3512_cov_4.416546	0.8118782016546146	0.1881217983453865
NODE_1017_length_1228_cov_3.350384	0.8118782016546146	0.1881217983453865
NODE_570_length_1857_cov_4.398446	0.8118782016546146	0.1881217983453865
NODE_158_length_5208_cov_16.826121	0.9851321585903083	0.014867841409691631
NODE_446_length_2516_cov_4.095490	0.8118782016546146	0.1881217983453865
NODE_48_length_39392_cov_13.718484	0.975	0.025
NODE_3794_length_1001_cov_2.216702	0.8118782016546146	0.1881217983453865
NODE_92_length_5324_cov_4.625546	0.931779094256249	0.06822090574375078
NODE_1389_length_1318_cov_5.388757	0.8118782016546146	0.1881217983453865
NODE_248_length_3911_cov_33.139263	0.8118782016546146	0.1881217983453865
NODE_269_length_2575_cov_2.501587	0.8118782016546146	0.1881217983453865
NODE_97_length_7979_cov_11.982837	0.7511133255181985	0.24888667448180207
NODE_754_length_3289_cov_3.889920	0.931779094256249	0.06822090574375078
NODE_262_length_4165_cov_7.044282	0.9606617952123443	0.03933820478765556
NODE_1464_length_1547_cov_4.199732	0.8778083700440529	0.12219162995594719
NODE_1011_length_1077_cov_3.664384	0.8118782016546146	0.1881217983453865
NODE_416_length_2291_cov_5.509839	0.0	1.0
NODE_262_length_4295_cov_8.188443	0.9474087316331943	0.05259126836680552
NODE_244_length_1086_cov_2.037827	0.8118782016546146	0.1881217983453865
NODE_873_length_1233_cov_3.330221	0.8118782016546146	0.1881217983453865
NODE_77_length_10398_cov_9.859422	0.7206230750713976	0.27937692492860283
NODE_82_length_5911_cov_4.870902	0.8118782016546146	0.1881217983453865
NODE_74_length_2302_cov_3.058300	0.8118782016546146	0.1881217983453865
NODE_393_length_7059_cov_5.831239	0.8118782016546146	0.1881217983453865
NODE_371_length_1461_cov_2.419630	0.8118782016546146	0.1881217983453865
NODE_925_length_2493_cov_15.062756	0.8118782016546146	0.1881217983453865
NODE_720_length_1472_cov_2.302047	0.8118782016546146	0.1881217983453865
NODE_98_length_10708_cov_5.776589	0.0875	0.9125
NODE_488_length_3926_cov_4.545337	0.8118782016546146	0.1881217983453865
NODE_612_length_3670_cov_4.402490	0.9855882822564712	0.014411717743528646
NODE_148_length_6221_cov_20.636393	0.8118782016546146	0.1881217983453865
NODE_90_length_8128_cov_40.375945	0.8118782016546146	0.1881217983453865
NODE_982_length_1819_cov_2.570295	0.8118782016546146	0.1881217983453865
NODE_132_length_23877_cov_12.972546	0.8621664408842958	0.13783355911570422
NODE_137_length_5735_cov_5.226585	0.8118782016546146	0.1881217983453865
NODE_123_length_6081_cov_4.693495	0.931779094256249	0.06822090574375078
NODE_640_length_1120_cov_3.454460	0.8118782016546146	0.1881217983453865
NODE_36_length_24676_cov_54.263556	0.0	1.0
NODE_1177_length_1996_cov_8.297785	0.9987156186452293	0.0012843813547707623
NODE_233_length_5621_cov_11.496407	0.0	1.0
NODE_1330_length_1362_cov_5.200459	0.8234150876327359	0.17658491236726478
NODE_76_length_7588_cov_4.417098	0.8678821961965706	0.1321178038034298
NODE_583_length_1290_cov_6.379757	0.8068121223594604	0.19318787764054066
NODE_87_length_8522_cov_6.347703	0.8460472462230442	0.15395275377695644
NODE_275_length_3206_cov_5.058077	0.7518176243156764	0.24818237568432414
NODE_142_length_7041_cov_6.399084	0.1875	0.8125
NODE_71_length_11119_cov_10.012654	0.0	1.0
NODE_311_length_5522_cov_4.831352	0.8118782016546146	0.1881217983453865
NODE_948_length_1147_cov_5.049451	0.8234150876327359	0.17658491236726478
NODE_163_length_4924_cov_6.963237	0.9987156186452293	0.0012843813547707623
NODE_189_length_4586_cov_12.726771	0.893999143715735	0.10600085628426488
NODE_1082_length_1016_cov_3.002081	0.8118782016546146	0.1881217983453865
NODE_516_length_2143_cov_4.660441	0.8118782016546146	0.1881217983453865
NODE_81_length_12891_cov_7.930352	0.8460791743553189	0.15392082564468182
NODE_935_length_1270_cov_3.364609	0.8118782016546146	0.1881217983453865
NODE_219_length_6323_cov_6.249521	0.6495052770448548	0.3504947229551451
NODE_460_length_2231_cov_6.067555	0.9744461765671151	0.025553823432884804
NODE_962_length_1131_cov_3.763011	0.8118782016546146	0.1881217983453865
NODE_347_length_5164_cov_4.719906	0.8118782016546146	0.1881217983453865
NODE_229_length_4253_cov_7.022868	0.9324972441685082	0.06750275583149176
NODE_148_length_1529_cov_3.214383	0.0	1.0
NODE_433_length_3353_cov_7.635537	0.8118782016546146	0.1881217983453865
NODE_366_length_3628_cov_5.400784	0.8118782016546146	0.1881217983453865
NODE_563_length_2691_cov_2.252656	0.9875	0.0125
NODE_795_length_1772_cov_3.391380	0.0	1.0
NODE_348_length_3842_cov_3.545287	0.8529051500704998	0.14709484992950092
NODE_1622_length_1425_cov_3.814599	0.8109500496813891	0.1890499503186116
NODE_40_length_8342_cov_5.657053	0.8118782016546146	0.1881217983453865
NODE_835_length_1283_cov_4.039088	0.8118782016546146	0.1881217983453865
NODE_479_length_1248_cov_2.093881	0.8118782016546146	0.1881217983453865
NODE_192_length_7497_cov_5.865493	0.8118782016546146	0.1881217983453865
NODE_300_length_9459_cov_5.827201	0.9718791193933999	0.028120880606600045
NODE_317_length_1617_cov_3.032650	0.9284736410929751	0.07152635890702505
NODE_155_length_5302_cov_6.040404	0.0125	0.9875
NODE_232_length_3859_cov_5.182177	0.8118782016546146	0.1881217983453865
NODE_324_length_3026_cov_6.616964	0.8118782016546146	0.1881217983453865
NODE_242_length_11721_cov_8.904937	0.8595410993076531	0.14045890069234762
NODE_469_length_2568_cov_8.139276	0.8118782016546146	0.1881217983453865
NODE_683_length_3765_cov_14.952830	0.8502454630922569	0.14975453690774357
NODE_116_length_4623_cov_5.350263	0.8118782016546146	0.1881217983453865
NODE_317_length_5453_cov_5.264172	0.8118782016546146	0.1881217983453865
NODE_189_length_2296_cov_5.015618	0.8278235122340396	0.17217648776596065
NODE_553_length_3676_cov_7.756145	0.8118782016546146	0.1881217983453865
NODE_64_length_3411_cov_6.318534	0.0125	0.9875
NODE_815_length_1313_cov_2.436407	0.9395976057576497	0.06040239424235013
NODE_555_length_3670_cov_6.688797	0.9111422385931348	0.08885776140686527
NODE_1335_length_2153_cov_3.259771	0.8118782016546146	0.1881217983453865
NODE_71_length_2451_cov_4.832220	0.8654276313455218	0.13457236865447844
NODE_86_length_1727_cov_2.641746	0.8118782016546146	0.1881217983453865
NODE_476_length_3507_cov_5.261008	0.8118782016546146	0.1881217983453865
NODE_101_length_17590_cov_7.108583	0.0875	0.9125
NODE_612_length_4307_cov_4.113829	0.931779094256249	0.06822090574375078
NODE_178_length_1240_cov_2.490295	0.8118782016546146	0.1881217983453865
NODE_649_length_3541_cov_5.194205	0.9168794290555962	0.08312057094440387
NODE_1300_length_1059_cov_4.740040	0.8118782016546146	0.1881217983453865
NODE_283_length_3430_cov_4.482074	0.8118782016546146	0.1881217983453865
NODE_100_length_6740_cov_7.489155	0.8118782016546146	0.1881217983453865
NODE_353_length_2871_cov_5.285156	0.8118782016546146	0.1881217983453865
NODE_378_length_7249_cov_5.952043	0.8118782016546146	0.1881217983453865
NODE_89_length_20874_cov_10.217782|provirus_3_14193	0.0	1.0
NODE_536_length_2797_cov_5.823851	0.9375	0.0625
NODE_280_length_3458_cov_4.442551	0.9625	0.0375
NODE_11_length_38839_cov_18.880801	0.0	1.0
NODE_248_length_2979_cov_4.737004	0.8118782016546146	0.1881217983453865
NODE_192_length_7003_cov_7.563040	0.8118782016546146	0.1881217983453865
NODE_49_length_7768_cov_112.421107	0.9284736410929751	0.07152635890702505
NODE_65_length_2561_cov_4.647646	0.8118782016546146	0.1881217983453865
NODE_3_length_333462_cov_15.011706|provirus_75122_97187	0.025	0.975
NODE_6_length_52607_cov_9.933057|provirus_1_41423	0.025	0.975
NODE_90_length_19753_cov_7.180932	0.897522026431718	0.10247797356828195
NODE_352_length_7789_cov_6.120636	0.9452643171806168	0.05473568281938327
NODE_546_length_1925_cov_5.366845	0.7561794048133528	0.24382059518664784
NODE_132_length_1293_cov_2.933764	0.8118782016546146	0.1881217983453865
NODE_187_length_2850_cov_5.341324	0.8118782016546146	0.1881217983453865
NODE_500_length_2986_cov_4.587172	0.0	1.0
NODE_187_length_3184_cov_3.568872	0.9301445449488034	0.0698554550511968
NODE_451_length_3638_cov_5.746581	0.0	1.0
NODE_584_length_3756_cov_5.057822	0.8118782016546146	0.1881217983453865
NODE_73_length_7736_cov_5.400078	0.8118782016546146	0.1881217983453865
NODE_468_length_3043_cov_5.770080	0.8118782016546146	0.1881217983453865
NODE_138_length_9014_cov_6.055698	0.0125	0.9875
